,id,poster_path,adult,overview,release_date,genre_ids,original_title,original_language,title,backdrop_path,popularity,vote_count,video,vote_average,media_type,poster_path_drop,adult_drop,overview_drop,release_date_drop,genre_ids_drop,original_title_drop,original_language_drop,title_drop,backdrop_path_drop,popularity_drop,vote_count_drop,video_drop,vote_average_drop,media_type_drop
587,31003,/fXqIlTNkODfkJzVK4Ws26pxaUP3.jpg,False,"El conde Drácula se encuentra en Los Ángeles y se halla contrariado a causa de que una rebelde vampiresa, Nico, simulando ser una mujer de la calle, esté cometiendo asesinatos que pueden atraer la atención sobre su secta vampírica. Tampoco le agrada que Dallas, un antiguo discípulo, se encuentre en la ciudad. Cuando Nico toma a Dallas por una víctima, ambos descubren su carácter vampírico y se convierten en más que amigos.",1998-10-19,"[28, 27, 35, 10749, 53]",Modern Vampires,en,Revenant (Vampiros modernos),/xIsDmNNU8huducNgqbRU2Zkmpum.jpg,5.156,30,False,5.0,movie,/fXqIlTNkODfkJzVK4Ws26pxaUP3.jpg,False,"El conde Drácula se encuentra en Los Ángeles y se halla contrariado a causa de que una rebelde vampiresa, Nico, simulando ser una mujer de la calle, esté cometiendo asesinatos que pueden atraer la atención sobre su secta vampírica. Tampoco le agrada que Dallas, un antiguo discípulo, se encuentre en la ciudad. Cuando Nico toma a Dallas por una víctima, ambos descubren su carácter vampírico y se convierten en más que amigos.",1998-10-19,"[28, 27, 35, 10749, 53]",Modern Vampires,en,Revenant (Vampiros modernos),/xIsDmNNU8huducNgqbRU2Zkmpum.jpg,5.156,30,False,5.0,movie
588,4242,/3yDwgtGkfPXjRgFPWfZNKva3Ilr.jpg,False,,1991-10-18,"[35, 27, 53]",Scary Movie,en,Scary Movie,/AupEXOVO7tcKwZ7y8rd3ARY6dFS.jpg,3.783,26,False,5.3,movie,/3yDwgtGkfPXjRgFPWfZNKva3Ilr.jpg,False,,1991-10-18,"[35, 27, 53]",Scary Movie,en,Scary Movie,/AupEXOVO7tcKwZ7y8rd3ARY6dFS.jpg,3.783,26,False,5.3,movie
589,18841,/nGUjqu7DotLx6yfakAeqaj8D1FO.jpg,False,"Un científico, ayudado por su torpe esposa, intentará salvar a la humanidad de las garras de un monstruo radioactivo, unos curiosos extraterrestres del espacio exterior, un malvado científico y un esqueleto refunfuñón en esta película homenaje al cine de serie B de los años 50.",2001-09-12,"[35, 27, 878]",The Lost Skeleton of Cadavra,en,The Lost Skeleton of Cadavra,,4.852,70,False,6.4,movie,/nGUjqu7DotLx6yfakAeqaj8D1FO.jpg,False,"Un científico, ayudado por su torpe esposa, intentará salvar a la humanidad de las garras de un monstruo radioactivo, unos curiosos extraterrestres del espacio exterior, un malvado científico y un esqueleto refunfuñón en esta película homenaje al cine de serie B de los años 50.",2001-09-12,"[35, 27, 878]",The Lost Skeleton of Cadavra,en,The Lost Skeleton of Cadavra,,4.852,70,False,6.4,movie
590,203847,/fj0AQanq9cTcdk0TmlO9tIFQvI0.jpg,False,,1995-05-28,"[16, 10751, 35, 10770, 27]",Tiny Toons Night Ghoulery,en,Tiny Toons Night Ghoulery,/oF9XEMCMDSJispkt6qHQFmEvqwb.jpg,3.118,29,False,6.5,movie,/fj0AQanq9cTcdk0TmlO9tIFQvI0.jpg,False,,1995-05-28,"[16, 10751, 35, 10770, 27]",Tiny Toons Night Ghoulery,en,Tiny Toons Night Ghoulery,/oF9XEMCMDSJispkt6qHQFmEvqwb.jpg,3.118,29,False,6.5,movie
591,19723,/4GupEK9IPpX5kIHALKJ7eE7ktB4.jpg,False,"Mark, Reece, Steve y Jeremy, los creadores de ""League of Gentlemen"", han decidido poner fin a la serie en la tercera temporada y dedicarse a otros proyectos. Esto provoca la llegada del Apocalipsis a Royston Vasey, así que sus habitantes deciden cruzar al mundo real para obligar a sus creadores a continuar la serie para que su mundo no sea destruido. (FILMAFFINITY)",2005-06-03,"[27, 35]",The League of Gentlemen's Apocalypse,en,Tres locos andan sueltos,/JiNGdk5zJPhJBHye5vZZD1UOl.jpg,4.488,58,False,6.6,movie,/4GupEK9IPpX5kIHALKJ7eE7ktB4.jpg,False,"Mark, Reece, Steve y Jeremy, los creadores de ""League of Gentlemen"", han decidido poner fin a la serie en la tercera temporada y dedicarse a otros proyectos. Esto provoca la llegada del Apocalipsis a Royston Vasey, así que sus habitantes deciden cruzar al mundo real para obligar a sus creadores a continuar la serie para que su mundo no sea destruido. (FILMAFFINITY)",2005-06-03,"[27, 35]",The League of Gentlemen's Apocalypse,en,Tres locos andan sueltos,/JiNGdk5zJPhJBHye5vZZD1UOl.jpg,4.488,58,False,6.6,movie
592,16159,/qD0sljpWzZ5dV8WKNgbcyJIM4HI.jpg,False,"Una comunidad de vampiros se establece en el oeste norteamericano, donde están lejos del apetito por la sangre humana. Pero la llegada de una familia de humanos se convierte en una gran tentación para ellos.",1989-05-18,"[35, 27]",Sundown: The Vampire in Retreat,en,Vampiros a la sombra,/b1zJzocmXDTwmnhmg65l8cfBFRC.jpg,3.961,49,False,6.3,movie,/qD0sljpWzZ5dV8WKNgbcyJIM4HI.jpg,False,"Una comunidad de vampiros se establece en el oeste norteamericano, donde están lejos del apetito por la sangre humana. Pero la llegada de una familia de humanos se convierte en una gran tentación para ellos.",1989-05-18,"[35, 27]",Sundown: The Vampire in Retreat,en,Vampiros a la sombra,/b1zJzocmXDTwmnhmg65l8cfBFRC.jpg,3.961,49,False,6.3,movie
593,592485,/gsTc0HEqVVPkuGODqKJkJZBL2xj.jpg,False,,2019-03-26,"[35, 28, 12, 27]",Zoombies 2,en,Zoombies 2,/eIOSBevMFTZgJRtm4mUCqZfYsA.jpg,6.722,24,False,6.1,movie,/gsTc0HEqVVPkuGODqKJkJZBL2xj.jpg,False,,2019-03-26,"[35, 28, 12, 27]",Zoombies 2,en,Zoombies 2,/eIOSBevMFTZgJRtm4mUCqZfYsA.jpg,6.722,24,False,6.1,movie
594,741592,/5nJwS765eHzCb5M8BTT2sl0lxxv.jpg,False,"En su último día de trabajo en diciembre de 1960, la enfermera Patirica (la actriz alemana Eva Habermann) tiene mucho de qué preocuparse. Hay un flujo constante de pacientes en la oficina, una pasante en formación y su jefe, el Dr. Guy (George Hardy, TROLL 2), espera ansiosamente la visita de los examinadores de patentes. Mientras el Dr. Guy intenta encontrar un sujeto de prueba para su próxima demostración del dispositivo de pulverización de quistes que ha creado llamado Get-Gone, la enfermera Patricia, con cicatrices de una prueba anterior de la máquina, se pone cada vez más nerviosa. Sus temores pronto resultan bien fundados cuando el Dr. Guy crea accidentalmente un quiste gigante devorador de hombres que se abre camino a través de la oficina.",2020-09-24,"[27, 878, 35]",Cyst,en,Cyst,/rIRI2Kg3LEQMxoEJT9lW89lrfbQ.jpg,4.906,30,False,4.3,movie,/5nJwS765eHzCb5M8BTT2sl0lxxv.jpg,False,"En su último día de trabajo en diciembre de 1960, la enfermera Patirica (la actriz alemana Eva Habermann) tiene mucho de qué preocuparse. Hay un flujo constante de pacientes en la oficina, una pasante en formación y su jefe, el Dr. Guy (George Hardy, TROLL 2), espera ansiosamente la visita de los examinadores de patentes. Mientras el Dr. Guy intenta encontrar un sujeto de prueba para su próxima demostración del dispositivo de pulverización de quistes que ha creado llamado Get-Gone, la enfermera Patricia, con cicatrices de una prueba anterior de la máquina, se pone cada vez más nerviosa. Sus temores pronto resultan bien fundados cuando el Dr. Guy crea accidentalmente un quiste gigante devorador de hombres que se abre camino a través de la oficina.",2020-09-24,"[27, 878, 35]",Cyst,en,Cyst,/rIRI2Kg3LEQMxoEJT9lW89lrfbQ.jpg,4.906,30,False,4.3,movie
595,26450,/saZEFau4Y4EYvXQgdAcVTxiDopy.jpg,False,"Es la noche del estreno de una película en el megacine en el que trabaja Pete y todo tiene que salir a la perfección. Pero resulta que la máquina de las palomitas explota, la cinta de la película se rompe y Shawn, el jefe de la organización, desaparece misteriosamente. ¿Quién será el fantasma del megacine?",2000-11-10,"[28, 35, 10751, 9648, 27]",Phantom of the Megaplex,en,El fantasma del megacine,/iwvSCGVtUIQZCHAnKk3MBsk0vyI.jpg,4.608,54,False,6.1,movie,/saZEFau4Y4EYvXQgdAcVTxiDopy.jpg,False,"Es la noche del estreno de una película en el megacine en el que trabaja Pete y todo tiene que salir a la perfección. Pero resulta que la máquina de las palomitas explota, la cinta de la película se rompe y Shawn, el jefe de la organización, desaparece misteriosamente. ¿Quién será el fantasma del megacine?",2000-11-10,"[28, 35, 10751, 9648, 27]",Phantom of the Megaplex,en,El fantasma del megacine,/iwvSCGVtUIQZCHAnKk3MBsk0vyI.jpg,4.608,54,False,6.1,movie
596,938600,/yBhev2zcNZHDhpTOtyADJj1q9Sz.jpg,False,"Maja, una actriz danesa que ha pasado su mejor momento, se enamora de Leah, una joven académica judía de Londres. Leah sufre una misteriosa convulsión y Maja regresa con ella a Londres. Allí conoce a la madre de Leah, una mujer autoritaria que podría guardar oscuros secretos.",2022-06-12,"[10749, 27, 35]",Natten har øjne,en,Natten har øjne,/fTsl8Eqz40DCLvCQJFnXq63ipzd.jpg,6.568,17,False,6.1,movie,/yBhev2zcNZHDhpTOtyADJj1q9Sz.jpg,False,"Maja, una actriz danesa que ha pasado su mejor momento, se enamora de Leah, una joven académica judía de Londres. Leah sufre una misteriosa convulsión y Maja regresa con ella a Londres. Allí conoce a la madre de Leah, una mujer autoritaria que podría guardar oscuros secretos.",2022-06-12,"[10749, 27, 35]",Natten har øjne,en,Natten har øjne,/fTsl8Eqz40DCLvCQJFnXq63ipzd.jpg,6.568,17,False,6.1,movie
597,191562,/pyaAYAifrZ1jAfbdunSAiK0QbKs.jpg,False,,2013-05-10,"[35, 27]",गो गोआ गॉन,hi,गो गोआ गॉन,/tw2ujWwgZMKt1IqzayqCmnODJvi.jpg,4.66,89,False,5.8,movie,/pyaAYAifrZ1jAfbdunSAiK0QbKs.jpg,False,,2013-05-10,"[35, 27]",गो गोआ गॉन,hi,गो गोआ गॉन,/tw2ujWwgZMKt1IqzayqCmnODJvi.jpg,4.66,89,False,5.8,movie
598,14605,/h5EuxqBnJo1fCVVTwKFDtc7DonC.jpg,False,"Después de que la intrépida trabajadora Mary Carter se convierta en la nueva dueña de una mansión, presuntamente encantada, ubicada en Black Island, cerca de la costa cubana, un extraño le advierte de que se mantenga alejada del castillo. Sin desanimarse, Mary zarpa hacia Cuba con un polizón en su baúl, Larry Lawrence, un locutor de radio que ayuda a Mary a llegar al fondo de la magia vudú, los zombis y los fantasmas que parecen maldecir la propiedad fantasmal.",1940-06-21,"[35, 27, 9648]",The Ghost Breakers,en,El castillo maldito,/xIxEbgF1Ta7xzQPqLpfhKrMuIw1.jpg,4.483,50,False,6.5,movie,/h5EuxqBnJo1fCVVTwKFDtc7DonC.jpg,False,"Después de que la intrépida trabajadora Mary Carter se convierta en la nueva dueña de una mansión, presuntamente encantada, ubicada en Black Island, cerca de la costa cubana, un extraño le advierte de que se mantenga alejada del castillo. Sin desanimarse, Mary zarpa hacia Cuba con un polizón en su baúl, Larry Lawrence, un locutor de radio que ayuda a Mary a llegar al fondo de la magia vudú, los zombis y los fantasmas que parecen maldecir la propiedad fantasmal.",1940-06-21,"[35, 27, 9648]",The Ghost Breakers,en,El castillo maldito,/xIxEbgF1Ta7xzQPqLpfhKrMuIw1.jpg,4.483,50,False,6.5,movie
599,57901,/d0GOTgKNn6IQmcTZ4ke0QbcOy4C.jpg,False,Un taxista llamado Vinny Durand se obsesiona con una actriz famosa del cine de terror llamada Jana Bates. Así que la sigue hasta el festival de cine de Cannes para realizar su propia película con ella...y no dudará en eliminar a todo aquél que se interponga en su camino.,1984-05-23,"[27, 35]",The Last Horror Film,en,Fanático,/nK0PbzrByeEggsiYEqw7HtAl9Zr.jpg,4.7,49,False,5.3,movie,/d0GOTgKNn6IQmcTZ4ke0QbcOy4C.jpg,False,Un taxista llamado Vinny Durand se obsesiona con una actriz famosa del cine de terror llamada Jana Bates. Así que la sigue hasta el festival de cine de Cannes para realizar su propia película con ella...y no dudará en eliminar a todo aquél que se interponga en su camino.,1984-05-23,"[27, 35]",The Last Horror Film,en,Fanático,/nK0PbzrByeEggsiYEqw7HtAl9Zr.jpg,4.7,49,False,5.3,movie
600,364379,/5jZESEP5x14CiCCx5iYDz274BRy.jpg,False,,2018-01-17,"[27, 35]",Cat Sick Blues,en,Cat Sick Blues,/ui1r0vwODjohj6NsdH5NrhIjRVy.jpg,4.224,58,False,5.8,movie,/5jZESEP5x14CiCCx5iYDz274BRy.jpg,False,,2018-01-17,"[27, 35]",Cat Sick Blues,en,Cat Sick Blues,/ui1r0vwODjohj6NsdH5NrhIjRVy.jpg,4.224,58,False,5.8,movie
601,86182,/nIMcBARAW6wVgdl6SDqMTOl6MsZ.jpg,False,"La familia del millonario Cyrus West ha sido convocada para la lectura de su testamento en el vigésimo aniversario de su muerte. El testamento va a ser leído por el propio Cyrus West, quien antes de su muerte dejo grabada una película. En el film, West nombra como única beneficiaria a Annaelle, incluyendo un collar de incalculable valor que ha de encontrar siguiendo las pistas que se dan en el film grabado por Cyrus West.",1978-11-01,"[35, 27, 9648, 53]",The Cat and the Canary,en,El gato y el canario,/1t6dwXOlnphNBn36u9cD1mNybrX.jpg,4.187,32,False,5.5,movie,/nIMcBARAW6wVgdl6SDqMTOl6MsZ.jpg,False,"La familia del millonario Cyrus West ha sido convocada para la lectura de su testamento en el vigésimo aniversario de su muerte. El testamento va a ser leído por el propio Cyrus West, quien antes de su muerte dejo grabada una película. En el film, West nombra como única beneficiaria a Annaelle, incluyendo un collar de incalculable valor que ha de encontrar siguiendo las pistas que se dan en el film grabado por Cyrus West.",1978-11-01,"[35, 27, 9648, 53]",The Cat and the Canary,en,El gato y el canario,/1t6dwXOlnphNBn36u9cD1mNybrX.jpg,4.187,32,False,5.5,movie
602,515387,/72HNFQnkYH3cCkXgpAoKwMI2LYH.jpg,False,,2018-10-26,"[27, 35]",American Exorcist,en,American Exorcist,/qxNnarGOQCktr4t48WW55Z3uC8e.jpg,3.977,8,False,4.9,movie,/72HNFQnkYH3cCkXgpAoKwMI2LYH.jpg,False,,2018-10-26,"[27, 35]",American Exorcist,en,American Exorcist,/qxNnarGOQCktr4t48WW55Z3uC8e.jpg,3.977,8,False,4.9,movie
603,656770,/nDN98Sn2rdcYpt2b73kKLMB78R6.jpg,False,"Una columnista  empieza a recibir el ataque constante de 'trolls' de internet,  tras publicar un artículo con  tintes polémicos. Agotada por un bloqueo de escritura y la próxima publicación de un libro, decide contestar a los ataques 'online' de una manera un tanto expeditiva...",2021-05-07,"[35, 27, 10770]",De Kuthoer,nl,La columnista,/gfcTTHQTNU4gyHbtuu6cubgAcaB.jpg,5.139,30,False,5.8,movie,/nDN98Sn2rdcYpt2b73kKLMB78R6.jpg,False,"Una columnista  empieza a recibir el ataque constante de 'trolls' de internet,  tras publicar un artículo con  tintes polémicos. Agotada por un bloqueo de escritura y la próxima publicación de un libro, decide contestar a los ataques 'online' de una manera un tanto expeditiva...",2021-05-07,"[35, 27, 10770]",De Kuthoer,nl,La columnista,/gfcTTHQTNU4gyHbtuu6cubgAcaB.jpg,5.139,30,False,5.8,movie
604,434389,/wOQwPf4OyhM5l5RRQ8GLxNNmS14.jpg,False,Mary vuelve al que fue su hogar en los suburbios y se da cuenta de que la zona es más aterradora de lo que recordaba.,2017-08-18,"[35, 27, 53, 9648]",The Ice Cream Truck,en,The Ice Cream Truck,/xEtG0PdYsoQzvqjML4j7zKzYI6F.jpg,6.361,46,False,4.6,movie,/wOQwPf4OyhM5l5RRQ8GLxNNmS14.jpg,False,Mary vuelve al que fue su hogar en los suburbios y se da cuenta de que la zona es más aterradora de lo que recordaba.,2017-08-18,"[35, 27, 53, 9648]",The Ice Cream Truck,en,The Ice Cream Truck,/xEtG0PdYsoQzvqjML4j7zKzYI6F.jpg,6.361,46,False,4.6,movie
605,30002,/zgmc7vMmCzR9JTBXsjYxGfn3AFW.jpg,False,"El propietario de un museo de cera tiene una exposición dedicada a los Munsters. Un día utiliza robots que se parecen a Herman y al abuelo para llevar a cabo un robo de joyas, todo el mundo piensa que el verdadero Herman y el abuelo lo hicieron. Ellos deben demostrar su inocencia y descubrir a los verdaderos ladrones.",1981-02-27,"[35, 80, 10751, 10770, 27]",The Munsters' Revenge,en,La Venganza de los Monsters,/i1fbDt7CWQuF7AD1SYpafb4k89J.jpg,5.262,18,False,6.1,movie,/zgmc7vMmCzR9JTBXsjYxGfn3AFW.jpg,False,"El propietario de un museo de cera tiene una exposición dedicada a los Munsters. Un día utiliza robots que se parecen a Herman y al abuelo para llevar a cabo un robo de joyas, todo el mundo piensa que el verdadero Herman y el abuelo lo hicieron. Ellos deben demostrar su inocencia y descubrir a los verdaderos ladrones.",1981-02-27,"[35, 80, 10751, 10770, 27]",The Munsters' Revenge,en,La Venganza de los Monsters,/i1fbDt7CWQuF7AD1SYpafb4k89J.jpg,5.262,18,False,6.1,movie
606,123107,/akO9gTu6klRbdxchj1khUswboop.jpg,False,,2013-10-18,"[27, 35, 53]",Hellbenders,en,Hellbenders,/nlTYJADA3YjqfIBIjTND2gMuryS.jpg,5.395,39,False,5.6,movie,/akO9gTu6klRbdxchj1khUswboop.jpg,False,,2013-10-18,"[27, 35, 53]",Hellbenders,en,Hellbenders,/nlTYJADA3YjqfIBIjTND2gMuryS.jpg,5.395,39,False,5.6,movie
607,5759,/8iu0hyE4CSsswD70otqwTfbTiJB.jpg,False,"Después de asistir a la proyección de la película independiente We are naked en un festival de cine de Los Ángeles, Matt (Ross Partridge) se convence a sí mismo de que si él la hubiese dirigido podría haber obtenido mayor éxito. Así, junto a la que en un pasado fue su novia, Catherine (Elise Muller), y sus compañeros Michelle (Greta Gerwig) y Chad (Steve Zissis), se traslada a una cabaña perdida en el bosque para escribir el guion que les hará alcanzar la fama. Mientras Chad centra toda su energía en ganarse el afecto de Michelle, a Matt se le ocurre una idea para su próximo guion: un hombre con una bolsa en la cabeza aterroriza a un grupo de personas en el bosque. La tensión crece entre los cuatro amigos cuando la idea de Matt parece hacerse realidad.",2008-07-13,"[35, 18, 27, 10749]",Baghead,en,Cabeza de bolsa,/k5uh8veAdTC7VLkcNsFerWFGedh.jpg,5.459,83,False,5.9,movie,/8iu0hyE4CSsswD70otqwTfbTiJB.jpg,False,"Después de asistir a la proyección de la película independiente We are naked en un festival de cine de Los Ángeles, Matt (Ross Partridge) se convence a sí mismo de que si él la hubiese dirigido podría haber obtenido mayor éxito. Así, junto a la que en un pasado fue su novia, Catherine (Elise Muller), y sus compañeros Michelle (Greta Gerwig) y Chad (Steve Zissis), se traslada a una cabaña perdida en el bosque para escribir el guion que les hará alcanzar la fama. Mientras Chad centra toda su energía en ganarse el afecto de Michelle, a Matt se le ocurre una idea para su próximo guion: un hombre con una bolsa en la cabeza aterroriza a un grupo de personas en el bosque. La tensión crece entre los cuatro amigos cuando la idea de Matt parece hacerse realidad.",2008-07-13,"[35, 18, 27, 10749]",Baghead,en,Cabeza de bolsa,/k5uh8veAdTC7VLkcNsFerWFGedh.jpg,5.459,83,False,5.9,movie
608,37132,/WGq7T5WvqfJ3Z1jvI4A5gD1Hhf.jpg,False,"Llegó sin previo aviso. El virus acabó con la mayoría de la población del mundo en tan sólo unos días, y todos los que sobrevivieron se convirtieron en vampiros con una sed insaciable para... el sexo. Todos, excepto Robby. Es el último hombre normal y virgen en un mundo con una sexualidad desenfrenada. Acompañado de su fiel Basset Hound, Billy, debe hacer frente a la tentación de este mundo de lujuria y sensualidad para no convertirse en una criatura no muerta.",2010-01-28,"[35, 27]",I Am Virgin,en,I Am Virgin,/6vlNgXEMxfyVwsZGy4bwA4NyU23.jpg,3.17,15,False,3.7,movie,/WGq7T5WvqfJ3Z1jvI4A5gD1Hhf.jpg,False,"Llegó sin previo aviso. El virus acabó con la mayoría de la población del mundo en tan sólo unos días, y todos los que sobrevivieron se convirtieron en vampiros con una sed insaciable para... el sexo. Todos, excepto Robby. Es el último hombre normal y virgen en un mundo con una sexualidad desenfrenada. Acompañado de su fiel Basset Hound, Billy, debe hacer frente a la tentación de este mundo de lujuria y sensualidad para no convertirse en una criatura no muerta.",2010-01-28,"[35, 27]",I Am Virgin,en,I Am Virgin,/6vlNgXEMxfyVwsZGy4bwA4NyU23.jpg,3.17,15,False,3.7,movie
609,10089,/tQlUiiQD5PviCm5pJ21cgb8Qxw0.jpg,False,"Evil Bong es una película de 2006 de terror / comedia dirigida por Charles Band sobre un grupo de drogadictos universitarios que fuman de un sensible y malévolo bong que sin saber atrapa al que lo fuma, en un club de striptease surrealista con strippers asesinas y otras criaturas extrañas",2006-10-31,"[35, 27]",Evil Bong,en,Evil Bong,/yj2lEczli06033bdR9HnmaP2Ikt.jpg,6.674,59,False,3.4,movie,/tQlUiiQD5PviCm5pJ21cgb8Qxw0.jpg,False,"Evil Bong es una película de 2006 de terror / comedia dirigida por Charles Band sobre un grupo de drogadictos universitarios que fuman de un sensible y malévolo bong que sin saber atrapa al que lo fuma, en un club de striptease surrealista con strippers asesinas y otras criaturas extrañas",2006-10-31,"[35, 27]",Evil Bong,en,Evil Bong,/yj2lEczli06033bdR9HnmaP2Ikt.jpg,6.674,59,False,3.4,movie
610,434593,/3mX5z3sRgGexEMJ1YoJhpefB4gD.jpg,False,,2017-05-19,"[35, 27]",Devil's Domain,en,Devil's Domain,/x08K9wsjuI2xvDPeOWkP0gnmdwn.jpg,4.571,20,False,3.4,movie,/3mX5z3sRgGexEMJ1YoJhpefB4gD.jpg,False,,2017-05-19,"[35, 27]",Devil's Domain,en,Devil's Domain,/x08K9wsjuI2xvDPeOWkP0gnmdwn.jpg,4.571,20,False,3.4,movie
611,2199,/7Wu3uPNbmmaAsZI1CFK6PY87XGN.jpg,False,"Leslie, un ama de casa que se siente frustrada, acepta la invitación a almorzar de Harry, el dueño de una tienda de mascotas, sin saber que éste es un hombre lobo. Poco después, Harry la lleva a su apartamento y allí le muerde en un dedo del pie. A partir de ese momento, Leslie comienza a transformarse en una mujer lobo. Las únicas personas que se dan cuenta de su peculiar estado son su hija y una amiga, ávida lectora de revistas de terror.",1989-11-11,"[35, 27]",My Mom's a Werewolf,en,Mi madre es una mujer lobo,/wBTCxMDQbEEOFyI4VTJddan6ChW.jpg,3.923,32,False,4.7,movie,/7Wu3uPNbmmaAsZI1CFK6PY87XGN.jpg,False,"Leslie, un ama de casa que se siente frustrada, acepta la invitación a almorzar de Harry, el dueño de una tienda de mascotas, sin saber que éste es un hombre lobo. Poco después, Harry la lleva a su apartamento y allí le muerde en un dedo del pie. A partir de ese momento, Leslie comienza a transformarse en una mujer lobo. Las únicas personas que se dan cuenta de su peculiar estado son su hija y una amiga, ávida lectora de revistas de terror.",1989-11-11,"[35, 27]",My Mom's a Werewolf,en,Mi madre es una mujer lobo,/wBTCxMDQbEEOFyI4VTJddan6ChW.jpg,3.923,32,False,4.7,movie
612,1060421,/faELFruDaoZQzOKLhrRDBheCSx3.jpg,False,,2022-12-11,"[35, 27, 878]",Adult Swim Yule Log (aka The Fireplace),en,Adult Swim Yule Log (aka The Fireplace),/e5AJWR1YNaM9ps6LRgQoE0fzshO.jpg,4.092,16,False,6.4,movie,/faELFruDaoZQzOKLhrRDBheCSx3.jpg,False,,2022-12-11,"[35, 27, 878]",Adult Swim Yule Log (aka The Fireplace),en,Adult Swim Yule Log (aka The Fireplace),/e5AJWR1YNaM9ps6LRgQoE0fzshO.jpg,4.092,16,False,6.4,movie
613,393513,/wTyVZAI38oKZquUy5XJ2Im3enRL.jpg,False,"EeBee the Evil Bong está de vuelta. Y ella es más fuerte, más fuerte que nunca. Con Larnell, Sarah Leigh, Rabbit, Velicity y un hombre de jengibre lobotomizado atrapados en The Bong World para siempre, una vez más se establece su plan para dominar el mundo.",2016-04-20,"[35, 27]",Evil Bong: High 5,en,Evil Bong: High 5,/vXhv724IAswfRBwDw7BPicsMRvY.jpg,6.646,13,False,3.2,movie,/wTyVZAI38oKZquUy5XJ2Im3enRL.jpg,False,"EeBee the Evil Bong está de vuelta. Y ella es más fuerte, más fuerte que nunca. Con Larnell, Sarah Leigh, Rabbit, Velicity y un hombre de jengibre lobotomizado atrapados en The Bong World para siempre, una vez más se establece su plan para dominar el mundo.",2016-04-20,"[35, 27]",Evil Bong: High 5,en,Evil Bong: High 5,/vXhv724IAswfRBwDw7BPicsMRvY.jpg,6.646,13,False,3.2,movie
614,27320,/uUWunRYYxkPNL6sLiwmyfIiw3sl.jpg,False,"En esta secuela, los supervivientes de la primera parte, deciden irse de vacaciones al Caribe para recuperarse de la reciente experiencia traumatica vivida. Lo que no se imaginan, es que la fiesta les durará poco, cuando el objeto de sus infortunios, accidentalmente recongelado y, cómo si eso no fuese bastante malo, ahora tiene la capacidad de seguir congelado incluso en temperaturas tropicales. El Caribe ya no será lo mismo trás la aparición de Snowman.",2000-11-21,"[14, 35, 27]",Jack Frost 2: The Revenge of the Mutant Killer Snowman,en,Jack Frost 2,/sqn3Hk7DbuQvHpblX0MZ4Nt7FPy.jpg,4.553,53,False,4.6,movie,/uUWunRYYxkPNL6sLiwmyfIiw3sl.jpg,False,"En esta secuela, los supervivientes de la primera parte, deciden irse de vacaciones al Caribe para recuperarse de la reciente experiencia traumatica vivida. Lo que no se imaginan, es que la fiesta les durará poco, cuando el objeto de sus infortunios, accidentalmente recongelado y, cómo si eso no fuese bastante malo, ahora tiene la capacidad de seguir congelado incluso en temperaturas tropicales. El Caribe ya no será lo mismo trás la aparición de Snowman.",2000-11-21,"[14, 35, 27]",Jack Frost 2: The Revenge of the Mutant Killer Snowman,en,Jack Frost 2,/sqn3Hk7DbuQvHpblX0MZ4Nt7FPy.jpg,4.553,53,False,4.6,movie
615,92787,/p3I1aw7fevBGx3F4h94mMhmW4Gk.jpg,False,"El sobrino de un bibliotecario debe recuperar un libro de 200 años, El Libro de Uthar, que nunca debería haber sido sacado de la biblioteca por el malvado Conde Orlock, porque uno de sus hechizos podría tener como consecuencia el fin del mundo. Durante su viaje al castillo, conoce a Marissa, una preciosa estrella del rock, y heredera de la fortuna del castillo. Allí se enfrentarán al otro heredero, el Tío Byron.",1989-10-01,"[14, 35, 27]",Transylvania Twist,en,Transylvania Twist,/9CdWbPy84Enf8RexhKo9gP5aaBJ.jpg,3.908,15,False,5.2,movie,/p3I1aw7fevBGx3F4h94mMhmW4Gk.jpg,False,"El sobrino de un bibliotecario debe recuperar un libro de 200 años, El Libro de Uthar, que nunca debería haber sido sacado de la biblioteca por el malvado Conde Orlock, porque uno de sus hechizos podría tener como consecuencia el fin del mundo. Durante su viaje al castillo, conoce a Marissa, una preciosa estrella del rock, y heredera de la fortuna del castillo. Allí se enfrentarán al otro heredero, el Tío Byron.",1989-10-01,"[14, 35, 27]",Transylvania Twist,en,Transylvania Twist,/9CdWbPy84Enf8RexhKo9gP5aaBJ.jpg,3.908,15,False,5.2,movie
616,41307,/rD2Sw5wex8Zp1JCvWnEKscOKHbj.jpg,False,Un científico planea la vuelta del pueblo azteca sacrificando doncellas que tengan una marca en la mano pero que solo la puede ver un brujo. Esto surge a partir de la interpretación que éste hace de un antiguo códice. Cantinflas es su despistado secretario que posee poderes sobrenaturales.,1939-12-23,"[35, 27, 9648]",El Signo de la Muerte,es,El Signo de la Muerte,,3.059,20,False,5.8,movie,/rD2Sw5wex8Zp1JCvWnEKscOKHbj.jpg,False,Un científico planea la vuelta del pueblo azteca sacrificando doncellas que tengan una marca en la mano pero que solo la puede ver un brujo. Esto surge a partir de la interpretación que éste hace de un antiguo códice. Cantinflas es su despistado secretario que posee poderes sobrenaturales.,1939-12-23,"[35, 27, 9648]",El Signo de la Muerte,es,El Signo de la Muerte,,3.059,20,False,5.8,movie
